big10|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/10_5322648e-9da7-46d0-9a7f-3138fecbfe7e_480x480.jpg?v=1634542991|本人の意思によらず人間関係が大きく変化していきます。偶然に思いもよらない人物に出会ったりします。運命も大きく変貌を遂げていくでしょう。ビジネスや転職には絶好のタイミングです。金運も良く、偶然に大金が入ってくる可能性もあります。<br>シンクロニシティーはすべての存在が同じ時間性を共有し合うことを言います。時空を一致させる運命の輪のカードの力でシンクロニシティを認識することで運命に翻弄される事もなくなり、より良い人生を歩むことができるでしょう。<br> 
big11|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/11_c5363317-8f3f-4100-8f1c-24de22415a69_480x480.jpg?v=1634543487|自分を見つめ直し、人生において様々なことの調和が必要な時期です。人間関係は公平であり、あなたの心のバランスで判断されるためです。<br>恋愛も正直にあまり細かくこだわらない事が大事で、相性の合った相手と付き合うことになります。<br>仕事は安定した業績を出し収支の塩梅も良くなっていくでしょう。働けば働くほど報酬が増えていきます。<br>全ての人に誠実な態度で人間関係を調和させながら過ごして行きましょう。他の人に平等な態度で接していくことで自分も同様に扱われ、より幸せな人生が開けることでしょう。<br> 
big12|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/12_821abff7-d2c2-448e-ab40-e3531805d23b_480x480.jpg?v=1634543625|どのような状況下においても、焦ることなく違う角度から冷静に現実を見直すことが必要です。問題の鍵は周りの状況ではなく、本人の心の中に隠されている事が多いことを示しています。１人でいる時間を静かに過ごしてみるのもいいでしょう。<br>尽くしてくれる恋人が現れますが、積極的にモーションをかけるよりもいろんな視点から相手を知る事が大切です。<br>転職などを考える前に今の状況をよく観察してみてください。行動に起こすのはそれからでも遅くはないはずです。<br> 
big13|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/13-_1_cf305362-191f-4a1b-93c3-30d40eba5da5_480x480.jpg?v=1634543731|春が来て季節が巡れば冬が来ます。それが自然のサイクルです。<br>今は停滞していると感じるかもしれませんが、新しい周期に入れば自然と状況は動き出すでしょう。新しい気持ちに切り替わりあなたも進むことができます。<br>昔の恋人と会う暗示があります。関係が再燃するかもしれません。<br>ですが、振り切って次の恋を探していくのも良い時期です。<br>仕事も転機を迎えるかもしれません。今やっている仕事の見直しや転職なども暗示しています。<br> 
big14|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/14_8ddc1a7d-68fd-4339-8638-6cb251dad72e_480x480.jpg?v=1634543809|困っている事があれば救ってくれる人が現れるでしょう。<br>正しい生活のリズムにはセルフコントロールが大事です。やりくり上手になりましょう。<br>恋愛面では癒しをくれる人に縁があります。アプローチしている人がいても進展がないのなら少し時間をおいて様子をみるのもいいでしょう。「連絡がこなくなってしまったな」と気に掛けてくれるかもしれません。異なる考えやエネルギーを組み合わせる事によって、創造性を持って問題解決にあたる事ができるはずです。<br> 
big15|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/15_ff595d44-4445-402f-bb41-a47bf74b9108_480x480.jpg?v=1634543948|甘い誘惑が待っているかもしれません。<br>恋愛においてあなたは損得勘定抜きで相手に尽くすでしょう。束縛が強いと感じられるかもしれませんが、それによりあなたは「相手に愛されている」という深い絆を感じられます。<br>金銭的に困る事はありません。お金のやりくりなどもうまくいく時期でしょう。<br>仕事では、マーケットが広がるチャンスです。皆で一致団結して取り組むことで成功するでしょう。大変かもしれませんが、やりがいをもって取り組むことができます。<br> 
big16|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/16_867d1391-a0cc-4b32-8d62-2303d44d03ec_480x480.jpg?v=1634544030|突然の好転や生活に大きな変化があるかもしれません。超自然的な存在からの天啓や衝撃的な発見もあるでしょう。一所懸命作っていたものが遂に完成したり、長い間悩んでいたことが急に解決したりと、その時は急に訪れます。状況がクリアになり負担から解放されるでしょう。恋愛ではまさに突然雷が落ちてくるような一目惚れを経験するかもしれません。<br>再婚や復縁という暗示もあります。何か揉めたとしても「雨降って地固まる」という風に物事は次第に落ち着いてきます。<br> 
big17|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/17_ea4ca323-3aa7-4a24-90ae-cd05bdfefb5d_480x480.jpg?v=1634544120|希望の光が差し込んできています。あなたの持っている穏やかさが幸せを運んでくるでしょう。<br>理想的な恋愛があなたを待っている兆しもあります。お互いの長所を認め合う清らかな関係です。自然の中で愛を育むと順調に交際は進み、二人の心は素敵なハーモニーを奏でるでしょう。何も相手に欲しがらない無償の愛です。<br>仕事は望み通りの結果が出て、前途洋々です。思わぬ報酬が入ってくるかもしれません。癒やされる心地よい空間を大切にしましょう。<br> 
big18|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/18_d4d7ef0a-5ca3-4644-b3b8-9ffb7cb770a5_480x480.jpg?v=1634544238|月の女神は本能を呼び覚まします。直感力、想像力、情念の神秘を感じ取ることができます。創造の海が広がっているので、芸術を志す人にとってはとても良い兆しです。自然のサイクルとの調和を大事にしましょう。<br>恋愛では相手の偶像に憧れている状態であるかもしれません、自分自身でも曖昧で恋に恋している状態です。ムードに流されることも時にはあるかもしれません。<br>仕事は競争相手が多いですが、夜に冴え渡る直感力を生かしていけば大丈夫です。<br> 
big19|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/19_a8cf1134-0ed2-4a06-a9be-1c1accde3783_480x480.jpg?v=1634544332|兄弟のように仲の良い同志ができます。２人はお互い励まし合い協力し合います。そして成功が近い未来に訪れるでしょう。その充実感や達成感はとても大きいです。<br>転職や独立に関しても積極的に考えていいでしょう。<br>恋愛面では好きな人に告白すると成功する可能性が高いでしょう。恋人になっても友達のような明るく歓びに満ちた関係になれます。相手に対する信頼関係が高まっていくことで将来を見据えたつきあいになる事が予感できます。<br>あなたは幸せで満たされるでしょう。<br> 
big20|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/20_500b4ddb-e683-492c-9b18-d41e567ef3f3_480x480.jpg?v=1634544393|新たな始まり、復活を暗示しています。今まで途絶えていた人間関係が復活するでしょう。特に家族間での仲直りが期待できます。<br>恋愛でも昔の恋人とまた出会ったり、再婚したり、など復活した関係が周りに祝福されるかもしれません。<br>お金に関して良い知らせが入り、状況が好転していきます。<br>仕事面では目的達成できるでしょう。新しい仕事や趣味を始めて第２の人生が始まるかもしれません。電波を通して良い知らせが送られてくる暗示もあります。
big21|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/21_e6201a0b-4023-441b-9a96-d03103408431_480x480.jpg?v=1634544448|成功と現状の行き詰まりを乗り越えて目的の成就をするでしょう。明るい人柄の人と出会い、良好な関係が長く続きその関係があなたを幸福へと導いていきます。国際的な関わり合いもあるかもしれません。<br>恋愛では真実の愛に目覚めたり、新しい段階に進めたりするかもしれません。全てにわたって順調に進み、国際結婚も考えられます。<br>仕事面においても国際的な視野を持ちましょう。複数の国をまたぐ、いろんな種類の会社がかかわっているような大企業に成長するでしょう。大成功が待っている予感で満ちていますので、多くの願望を実現できるでしょう。
wands01|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/1_baf78093-5d8d-4030-a74c-6c4852348bc9_480x480.jpg?v=1634544897|エネルギー、生命力が高まっている状態です。新しい挑戦が始まるでしょう。自分を成長させる第一歩を踏み出します。<br>転職や勉強を始めるなど転機が巡ってくる暗示です。仕事ではやる気のある仲間とチームを組み、チームの結束の高さと、企画力が鍵となります。<br>恋愛ではこれから発展していきそうな予感です。お互いに尊重しあい、趣味や時間を共有することができます。<br>金運はチャンスです。投資したお金が大きくなって戻ってくるでしょう。<br>直感を信じて行動してください。<br> 
wands02|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/2_54b6d2a6-d806-4c07-a13c-e52dd600ef82_480x480.jpg?v=1634545019|自分自身のキャリアや成長に自信を持っています。その自信を足がかりにしてさらに上を目指している状態です。目的達成は近く、さらに次の展開も始まろうとしています。安全と冒険との選択を迫られる時がきますがあなたは冷静に判断するでしょう。<br>恋愛は懐かしさに浸っている状態を表しています。別れた昔の恋人を忘れられずに恋人が戻ってくるのを待ちわびているのでしょう。<br>パートナーがいない人でも勇気を出せば、憧れの人と付き合えそうです。<br> 
wands03|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/3_f8f6832e-1fce-497d-a2b0-bd4f9488d276_480x480.jpg?v=1634545164|もう１つ上のステージへのステップアップを目指しています。もう少し勇気を出せば決意は強固なものになるでしょう。スタートするタイミングはすぐそこまで来ています。運命の女神は前髪しかないといいますのでチャンスを逃さないでください。掴み取る勇敢さが幸運を引き寄せます。<br>恋愛は好きな人と結ばれるでしょう。長距離恋愛でしばらく会っていなかった人とも連絡が取れるかもしれません。<br>仕事もチャンス到来です。新たなビジネスの広がりがあるでしょう。<br> 
wands04|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/4_ebf0923b-5abd-4d74-8db7-5f985416f5db_480x480.jpg?v=1634545249|病気からの回復、または困っていた事柄が解決します。家族に幸福な事が訪れ、そこから安らぎと自由を得ます。<br>愛情面では恋人やパートナーとの楽しい時間を送ることができます。愛情が深まる時期です。パートナーがいない人は愛情運の高まりによって、いい相手との出会いが期待できるでしょう。<br>仕事では目標を達成し、大きなプレッシャーから解き放たれる事でしょう。仕事が円滑になり、安定した職場環境を整える事で居心地も良くなるでしょう。<br> 
wands05|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/5_d3c23b55-424b-4895-9173-035d7c479b41_480x480.jpg?v=1634545335|競争心はありますが、そこに悪意はありません。あるのは熱意や情熱で、お互いに競い合いながらガムシャラにゴールを目指しているのです。恋愛はあなたの恋人に近づく恋のライバルやあなた自身にアプローチしてくる人物がいるかもしれません。それが原因で誤解が生じたりすることも考えられるので、慎重に接する必要があります。<br>仕事では有益な意見を交換が必要でしょう。そしてコンペやオーディションなどの参加も有効かもしれません。<br> 
wands06|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/6_c10f3159-e262-485a-9338-48a3efe4a67f_480x480.jpg?v=1634545475|あなたは無事に物事を達成し、皆に賞賛されている事を誇らしく感じています。栄光を手にして幸福を噛みしめているのでしょう。あなたの持つリーダーシップが人々を惹きつけあなたの後ろに続きます。嬉しい知らせが待っているかもしれません。<br>恋愛面ではライバルに圧勝するでしょう。告白も成功の確率が高く、思い描いていた言葉を耳にする事ができるかもしれません。<br>仕事もうまくいく暗示です。自分のやり方で目標を達成し、注目を浴びることになるはずです。<br> 
wands07|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/7_99e48138-6b85-4616-a96b-54f54dfd8145_480x480.jpg?v=1634545462|自分の場所を守るために信念を持って抵抗する、強く決断力のある姿を示しています。有利な立場から物事をコントロールできる状況です。活発で強いエネルギーを持っていて、人生がやりがいのあるものになり、次々と活動を展開していきます。<br>恋愛的には「当たって砕けろ」と言わんばかりの猛烈なアプローチをするでしょう。失恋を恐れる気持ちは微塵もありません。<br>仕事面でも多忙になりますが、いくつかの問題が発生しても最終的には上手く解決できるはずです。<br> 
wands08|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/8_407817ff-859d-4570-ab68-e4c742c55064_480x480.jpg?v=1634545881|めまぐるしい速度で進み出します。意思と行動が一致し、迷いなく進む姿勢を示唆しています。物事がスムーズに動き事態が変化していくでしょう。それはあなたにとって嬉しい展開のはずです。<br>空から降り注ぐ太陽の光のような暖かなあなたの愛は、その愛を待ち望んでいた人へと届けられるでしょう。８本のワンドはキューピッドの愛の矢を意味しています。いきなりいい人が現れるかもしれません。<br>仕事では急な依頼が舞い込み、それを受けることになります。顧客が増え売上も上昇するでしょう。<br> 
wands09|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/9_3ac89c20-b970-49dd-a3f6-30b2e5f76fb8_480x480.jpg?v=1634545870|あなたはすでに多くの障害を乗り越えてきて自分の領域を守ってきました。そしてその障害は終わりが見えてきていることを教えてくれています。勇気、意志の強さ、持ちこたえる力を集め、いかなる状況にも応じられる状態にしておきましょう。過去の失敗から学び、最後まで粘り強く頑張ることで成功を勝ち取ることができます。<br>恋愛も恋人と喧嘩になったらあなたから白旗を掲げるべきです。この恋を大事にしたいなら一歩ひいて相手の話を聞く余裕を持つ事、それが一番の良策です。<br> 
wands10|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/10_d3e59d1f-94e0-4f8d-ae82-5c79e83a577a_480x480.jpg?v=1634546158|自分が選んだ多くの荷物で手いっぱいになってしまっています。心理的なプレッシャーや社会的な責任も表しています。自分にしか担えないと思っているのです。絶対に手放さないというこだわりさえ感じさせるでしょう。しかし、終着点が見えていることも表しています。このままあなたが引き続き行動し続けるのなら成功が待っているでしょう。最終的には解決する問題です。<br>自分の限界を顧みて周りに相談し、周囲の人間と役割分担するというメッセージを伝えています。<br> 
wands11|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/page_677dc3a3-41e9-4747-b09a-86a471bd0e3f_480x480.jpg?v=1634546424|純粋な視線を未来に向けている状態です。願望に忠実であり、素直な人物です。夢に向かって順調な一歩を踏み出すところでしょう。<br>まもなくあなたに良い知らせがやってきます。手紙、電話、口コミなどいろいろな形をとってあなたの耳に入ってきます。余計なことは考えず、素直に目の前にあるものだけを見てください。<br>恋愛では今恋の季節が始まった事を告げています。突然の愛の告白の可能性もあります。恋人やパートナーがいる場合は心から交際を楽しみ、恋の駆け引きに興じるでしょう。<br> 
wands12|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/knight_f2c55770-a03f-49f9-9aa5-3df855b824c1_480x480.jpg?v=1634546496|大胆不敵で自信に溢れている非常に魅力のある人物です。新天地に向かう挑戦で心が燃え、活力に満ちた状態です。近い未来に特別な縁を感じる事でしょう。影響力を持つ人との出会いが考えられます。そしてあなたに考えや計画を実行に移すように促すでしょう。あなたが期待していたよりも大きな成果が出る暗示です。留学、出張、栄転、貿易など旅に縁があるでしょう<br>恋愛では積極的に相手を口説き落とす、力強くて情熱的な面を持っています。<br> 
wands13|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/queen_9d48a3f2-7de7-4810-8c2f-23a186923a5d_480x480.jpg?v=1634546581|外交的でエネルギーに満ちた太陽のような明るさを象徴していて、心にゆとりがあり、またその率直さが人々に愛されます。<br>社会的地位があり、有能でとても影響力のある人です。自信に溢れ、活力を与え、寛大です。人に頼られ、その人の心を思いやる余裕を持ったそんな成熟した人物です。<br>恋愛では身も心も焦がすような情熱的な愛に身を投じます。とても「もてる人」なので注目の的です。人生への愛をゆったり楽しみましょう。<br> 
wands14|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/king_fa155688-147b-4dc1-b18e-06994aa0ed4a_480x480.jpg?v=1634546405|強い力が体に満ちる時です。目標を達成するエネルギー、経験と熱意を持っていることを示しています。周囲をリーダーシップで引っ張り、寛大で情熱的、正直な人物で信頼できますす。多くの仕事をこなし、良い結果が出せるでしょう。それに伴い昇進の機会にも恵まれる可能性大です。<br>恋愛面では愛情運がとても良い状態で、毎日が輝きだすように感じる事でしょう。<br>パートナーがいなければ恋人ができる予感です。恋人がいる人も今の関係から発展していくでしょう。<br> 
swords01|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/1_3a22ec15-d452-40e2-90a0-1e1468c13b55_480x480.jpg?v=1634546740|考える力や簡潔明瞭な心、明確な思考を示し、そして集中をするようにと告げているのです。新しい道を切り拓いて進もうとしているのでしょう。積極的に挑戦しようとする気持ちでいると自力で困難を乗り切れるでしょう。正しい決断をする時はあくまでも冷静な態度で行くべきです。知識が正しく使えているか判断しましょう。<br>恋愛では好きな異性に思い切って告白をすれば、相手の気持ちを引き寄せられるかもしれません。<br>また恋人がいる人は、２人の今後を考える時です。結果、天の祝福があるでしょう。
swords02|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/2_e7e9a509-38d4-4355-b409-3edae3d143b6_480x480.jpg?v=1634546876|今あなたは分岐点にいます。信仰心や人間関係、状況など、または人々の間の問題に巻き込まれて悩んでいるのでしょうか。決めきれずに迷っている状態です。目の前の問題に無理に結論を出さず現状を維持し、タイミングを見計らう事で穏やかな心で判断できるでしょう。問題は収束に向かいつつあります。<br>愛情面ではさまざまな選択を迫られるでしょう。何も考えずに動くより、まずは状況を静観しながらよく考える事を優先した方がいいかもしれません。<br> 
swords03|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/3_78ecabeb-551f-483d-9983-cd1cffae640f_480x480.jpg?v=1634546950|落ち込むことがあっても、前に一歩踏み出そうとしています。自分の心の問題を理解し、物事の核心を受け入れましょう。穏やかに受け入れることで困難を乗り越え癒しを見つけることができます。傷つく出来事が起こる事は誰も避けて通れないものです。困難を経験する程、他の人の悩みに共感し、人生の喜びを分かち合うことができるようになります。心の成長が最も大事なのだというメッセージなのです。<br>恋愛では相手の心の痛手に共感することが必要です。精神的に大人な人と縁があります。<br> 
swords04|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/4_26ec11f9-88d5-4382-a0b5-d082eb1339e5_480x480.jpg?v=1634549549|強い心身の疲労を回復すべき時です。ストレスが溜まっている状態ですが、あなたが直面している問題は実際にはそれほど、大きなものではなく、解決策がたくさんあることを教えてくれます。落ち着いて今の状況を再確認し、よく見直して考えましょう。あなたが恐れを捨てて冷静に未来の地図を描くならば、きっと前進するための道を見つけることができるでしょう。<br> <br>恋愛で問題を抱えている場合は冷却期間を置くべきです。１人になって静かに自分の本当の気持ちを確かめましょう。心を癒してからの再出発です。
swords05|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/5_651653e3-8fd4-4265-9fcd-889c7aa3b1b4_480x480.jpg?v=1634549623|自分自身のために立ち上がって反撃するなど、トラブルを克服するための行動を起こさなければならないことを示しているのかもしれません。何かのトラブルに悩まされているとしたら解決するでしょう。あるいは力が及ばない戦いから立ち去ることを選択することも考えられます。<br> <br>恋愛では自分で主導権を握ろうとすると、恋人との間に距離ができるかもしれないので、十分に注意しましょう。片思いの人は計画的に気になる人に接近するのが効果的です。<br> 
swords06|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/6_257248d9-0232-483b-b4d2-0f1116ab587f_480x480.jpg?v=1634549668|嵐が過ぎ去り平和がやってくるでしょう。困難な状態から脱出しつつあることを表しています。旅や引越しなど新天地に向かうことを示している事もあります。今の場所より新しい場所が幸運を呼びます。見方を変えてみると意外なことに気づくでしょう。<br>恋愛面では恋人やパートナーとの結束力が強まり、２人だけの落ち着いた時間を過ごせるようになります。パートナーのいない人は、１人で出かけたり、旅行に行くことによって「いいな」と思える人に出会う幸運に出会えるかもしれません。いい出会いを得るためにはマメに行動することです。<br> 
swords07|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/7_9e198419-5224-4eac-beac-c7a3c067bc0c_480x480.jpg?v=1634549734|大胆でゲームを楽しんでいるかのように見えますが、実は心に何か引っかかっていることがあるようです。少し合理的になりすぎています。<br>恋愛では相手との付き合いをしっかりと考える必要があるかもしれません。<br>また自分のお金は自分で働いて管理するのも大切です。今は人助けよりも身近の人のことを考えましょう。仕事も率先していくべきです。他の人々のフォローを期待しすぎるより、自分で動いた方がいい結果に繋がるでしょう。<br> 
swords08|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/8_19974c77-8fbf-4f77-a56a-b82bc7b7c6ab_480x480.jpg?v=1634550060|じっと耐えている状態です。しばらく我慢を強いられ忍耐力を試されます。でも、実は自分で自分を縛っているのです。本当に囚われているのはあなた自身の心です。あなたはいつでもその場を立ち去る事ができるのです。恐怖に打ち勝つことが前に進む第一歩だという暗示が出ています。<br>恋愛でも相手とのすれ違いを招いてしまうかもしれません。悩んでいるだけでは解決しないのです。誤解が生まれないように相手としっかり向き合う勇気が必要でしょう。<br> 
swords09|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/9_9c1ff3dd-a2e7-4e15-9c23-20a79ab8f4fd_480x480.jpg?v=1634550132|あなたは過去に帰ってやり直したいと考えているのではありませんか。罪の意識を感じているのかもしれませんが、物事はそこまで悪くなっていない可能性が大きいでしょう。自分を責めてばかりいても仕方がありませんし、眠れない夜を過ごすものの夜明けは近づいてきています。今ある幸せに気付きましょう。あと少しの辛抱です。あまり考えすぎないようにしましょう。<br>恋愛ではお互いに誤解が生じやすい時期なので、自分勝手にならないようにしましょう。<br> 
swords10|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/10_5664937b-d99d-42e4-a73d-170abc514fc9_480x480.jpg?v=1634550189|始まりのための終わりがきます。自分の弱さや置かれた状況全てを受け入れた状態です。周りの風景を見ると夜が明け始めています。あとは太陽が昇ってくるのを待つだけです。再生の始まりを手に入れる分岐点にあなたはいるのです。これから未来へ進んで行くのです。過去の全てを肯定して結果、次のステージに進めるのです。全てを受け入れて前に歩いていきましょう。<br>恋愛でも相手の全てを受け入れることが大事です。恋を通じて道が開ける事を暗示しています。<br> 
swords11|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/page_0570ac04-eda5-41a3-871a-68a02d254bbe_480x480.jpg?v=1634550277|おしゃべりで活気があり分析や思考に優れ、論理的で冷静な考え方を持っています。いつか来る試練を待ち構えているのでしょう。状況を見極め慎重になっています。緊張感が漂っていますが、注意深く考え不必要な争いに巻き込まれないように気をつけましょう。<br>恋愛はお互いを知りあうために積極的にコミュニケーションをとりましょう。サプライズを計画したり、自分の気持ちを前面に出して表現していくことが相手との関係発展に良い効果をもたらすでしょう。<br>まだパートナーがいない人も気になる人が見つかる可能性が大きいです。<br> 
swords12|https://cdn.shopify.com/s/files/1/0449/5356/7383/files/knight_0f32d182-8ca2-41cb-9e6a-86dabe3ed180_480x480.jpg?v=1634550340|変化の波がきます。今が動き出すタイミングです。あなたはこの変化を待ち望んでいたはずです。そしてあなたはこの変化に対応するだけの実力を持っています。後は最短ルートで目標に突き進むだけです。合理的な判断と情に流されない姿勢が大事になります。冒険に向かうあなたは周囲から見ても刺激的で、皆はあなたの元に引き寄せられるでしょう。<br>恋愛も勇気を出して告白すれば良い結果が得られるかもしれません<br>仕事の面でも色々な分野で良い成果が現れ始める時です。計画を立ててから実行に移しましょう。<br> 
