2018-01-30|自分のパワースポットを発見しそう<br>気持ちが吹っ切れて元気が出てきそうな予感があります。考えても仕方ないこと、あなたが頑張っても変えられないものについては、「自分の責任ではない」と考えるようにしてみて。今まで悩んでいたのがウソのように心が軽くなります。職場や学校以外に、あなたの居心地のいいスペースが見つかるかもしれません。そこにいると温泉に入ったときのように、体が温かくなってくる……そんな感覚があったら、あなたにとっての「パワースポット」になるでしょう。;73|パッとしない恋愛運。つい守りに入ってしまい、消極的になってしまいがち。そんなあなたを見て、異性も身動きできない状態なのかもしれません。もっと気持ちを自由に解放することで、恋愛面に活気が戻ってくるでしょう。;4|勘違いが思わぬ臨時収入を生む予感。おっちょこちょいも時にはプラスに!?;9|新人や後輩の面倒を見ることで、あなた自身のえりも正せます。積極的に接するように。;3
2018-01-31|家で過ごす時間を充実させたい日<br>家で過ごす時間が充実しそうな日です。大好きな音楽を聴きながら家事に取り組むと、軽やかな気分でこなせそう。また、新しい雑貨を手に入れると弾みがつきます。部屋着や部屋履きを見直して、くたびれているようなら新調しましょう。家が快適な空間になれば、あなた自身が良いエネルギーを受け取ることができ、外で元気に活躍するための準備も整います。また、普段は見過ごしがちな玄関の周辺、庭木、ベランダなどのチェックもおすすめです。;67|魅力を発揮できる日。さわやかな色っぽさを意識すれば、異性をトリコにすることもできそうです。気になる人がいるなら、偶然を装って、一瞬、腕などに触れてみてはいかが？　脈があるかどうかがわかるでしょう。;3|お金に関して、最初から自分のできる範囲を決めておきましょう。運気は悪くありません。;7|あなたのアイデアが大きく評価されそうです。あたためていた企画があるなら積極的に発表して。;4
2018-02-01|幸福な気分で過ごせる日<br>今日は、いろいろと予想外の楽しいことが続いて、幸福な気分で過ごせるでしょう。ちょっとしたことが笑顔を運んできてくれて、あなたと周りの人を明るくしてくれるのを実感することと思います。身近な人とも話が盛り上がり、近いうちに行く小旅行の計画が持ち上がるかもしれません。夜も楽しく過ごせそうですが、少し早めに帰宅して、疲れを癒やしてくださいね。家で過ごすなら、コメディ映画やゲームの世界に没頭してみましょう。;81|熱烈な恋をする暗示があります。恋をしたい気持ちが盛り上がり、そんな情熱に触発されるように、周りの異性もあなたに熱い視線を投げかけるでしょう。少しでも気のある素振りをすれば、異性から誘いがあるはず。;7|気心の知れたグループ内での情報の行き違いに注意。事前に確認しておかないとよけいな出費に。;6|金銭がらみの仕事にはツキがありません。特に決算書、計算書、見積書などのミスに要注意。;6
2018-02-02|少しのわがままを自分に許したい日<br>少しのわがままを自分に許したい日です。誰かの言うなりになっているとか、我慢していることがあるなら、今日は可能なところで、あなたの主張を貫いて。根拠などを問われても気にすることはありません。「私がそう思うから」と胸を張ってください。自分には、なにかができる能力があると信じることこそが、あなたの幸せにつながっていきます。エンターテインメントの世界で素晴らしい作品と出会い、感動する場面もありそう。;75|いろいろな出会いに恵まれるでしょう。ステキな人にめぐりあえたり、気になっていた人とばったり遭遇するなど、うれしいことがありそう。勇気を出して話しかければ、あなたの恋は一気に盛り上がるはず。外出すると幸運度がアップします。;5|金運はそれなり。お金の出し入れは、今日はほどほどにしておいた方がよさそう。;4|よき理解者が出現。考えや志などをアピールすると、評価アップにつながります。;8
2018-02-03|人の面倒を見ることに喜びを感じる日<br>人の面倒を見ることに喜びを感じる日です。そばにいる誰かが、以前のあなたと同じことでつまずいているのを見て、放っておけなくなるのでしょう。愛のあるアドバイスはいいのですが、「それではダメ」といった、批判的な言葉づかいをしないように気をつけてくださいね。人間関係は自分を映す鏡だということも忘れないで。また、今日は自分の用事を早くすませられそうなので、近い将来のステップアップを目指し、勉強に取り組むのをおすすめします。;57|友達がカギになる日。恋に消極的になっているあなたを、周りの友達が盛り上げてくれます。異性とも心が通い合うよう後押ししてくれるでしょう。厚意はありがたく受け取って。あとはあなたが恋に対して前向きになるだけです。;5|直感が冴（さ）えるでしょう。明確なアイデアがひらめき、利益につながるなど、損を防げそう。;5|職場のムードが悪くなるかも。できるだけ距離を置くのが、火の粉を避けるコツ。;1
2018-02-04|もう一度、よく見る姿勢が大切<br>なにをするにしても、もう一度眺めてみるという姿勢が大切な日です。これで完成と思っても、少し時間を置いたのちに別の方向から見ると、足りていない部分に気づけそうです。思い込みから、自分に都合のいいように物事をとらえていたとわかり、驚くかもしれません。また、無意識のうちに人を傷つけるような発言をしてしまう恐れもあります。そんな気づきがあったら、今後に生かせるよう、なにかに記録しておくことをおすすめします。;51|波乱が予想されます。恋愛にとても情熱的になれそうですが、相手と気持ちがかみ合わず、何かとギクシャクしがちです。心をピッタリと寄り添わせるのは困難な日。こんな日もある、とゆったりかまえていたほうがいいでしょう。;2|無理をしすぎないように注意。貯金の残高には常に気をつけて。;1|後輩や同僚の仕事を急に引き受ける羽目に。尻ぬぐいと思わずに助けてあげましょう。;1
2018-02-05|対人関係が絶好調の楽しい日<br>今日は対人関係に幸運があります。友人や仲間を通して心躍る情報が入ってきたり、思いがけない話を聞けたりと驚きや笑いが絶えません。また、あなたにとって大切な人に関するうれしいニュースも聞けそうです。それは、思わず涙がこぼれてしまうほど、喜びに満ちた話かもしれません。そんな日ですから、今日はひとりでいないこと！　大切な仲間や好きな人たちとできるだけ一緒に過ごして。感激はみんなと手を取り合って味わってください。;98|気持ちを強くもてるでしょう。自分を信じることができるので、どんな試練も見事に乗り切ることができます。異性との関係も良好に保て、あなたに寄せていた思いをより熱くする人もいそう。気持ちをラクにもち、この好調運をキープして。;10|身近な人が豪華な外出を用意してくれるかも。ぜいたく気分を満喫できそう。;9|社員旅行を計画したり、実行したりするのに最適です。仕事仲間と親密になれるでしょう。;10
2018-02-06|複数の人が助けてくれる日<br>たいていの場合、ひとつの相談を複数の人にするのは避けたほうがいいものです。相談にのった人が、それを知ったら、「自分の助言では足りなかったのか」と気分を害してしまいますから。でも、今日は、何人に意見を聞いても、さほど悪く思われないでしょう。そのうえ、アプローチの異なるさまざまなアドバイスの中に、安心できることや、気づかされたりすることが多く見つかりそうです。あなたの真面目な姿勢が、周りの人たちの協力を引き出すことができるでしょう。;87|仕事や周りの人たちの視線を気にすることなく、恋愛に対して素直な気持ちで向き合えるでしょう。自由な気持ちになれて、いつも以上にラクに恋を進めることもできそう。今日は、自分のペースを優先してもいいようです。;4|今日は調子に乗って次々と買い物をしてしまうかも。でも、それが考えた以上にお得なアイテムと判明しそう。;10|臨時収入を得られそうなサイドビジネスの話が浮上するかも。また、アルバイトを探すのも吉。;7
2018-02-07|会話の中に幸運のヒントが<br>ひとりで過ごすより、誰かと過ごす時間を多くとりましょう。というのも、人と接するといい情報を得られたり、新しい発見がある日だからです。楽しい計画が持ち上がるかもしれません。忙しい場合も、すきまの時間でできるだけ誰かと情報交換をどうぞ。少しでも知らないことがあれば、どんどん相手に質問してみるのがおすすめです。思いがけず、それが将来の楽しみにつながるでしょう。また、星空を眺めるとかプラネタリウムに行くとリラックスできそう。;74|恋を心の底から楽しむことができそう。運気があなたの味方をしてくれます。何かとツイていて、幸せが向こうからやってくるような気持ちに。あなた自身が思いのまま動くことで、より多くの幸運を引き寄せることができます。;8|入ったことのない店をのぞいてみると、欲しかった物が安く見つかりそう。;2|日課となっているようなことを忘れずにやりましょう。仕事に前向きになれます。;6
2018-02-08|人の気持ちがよく理解できる日<br>感性のアンテナが敏感になっていて、人の気持ちがよく理解できる日です。相手の身の上話に、つい同情したくなりますが、冷静な行動を。相手の問題をあなたが解決してあげても、一時しのぎにしかならないのではないでしょうか？　必要があれば、専門家に相談するように説得するのが、あなたの役目かもしれませんよ。また、周りの誰かにとって、その人生の節目になるような出来事があるかも。その人にとって重要な時期を一緒に過ごすことができたことを喜んでください。;69|恋愛運には高まりがあります。異性とも友達のように気さくにつき合えるでしょう。その中で自然と意識し合う相手もいそうです。恋人とは、出会ったときのようなフレッシュな気持ちで向き合えるはず。新鮮な気持ちを大切に。;2|あまったお金は、自分のために使うと、いい結果を生みそうです。;6|雑務を頼まれることが多く、仕事が思うようにはかどりません。なんだか理不尽に思っても今日は我慢。;7
2018-02-09|思いがけないことで人に喜ばれそう<br>特に目的もなく、当たり前のようにとった行動が、思いがけず誰かの役に立つようです。それをきっかけにして、ほかにも自分にできることはないかと見渡してみるといいでしょう。積極的に行動半径を広げ、いろいろな人と接してみてください。あなたの力を生かせ、喜んでもらえる場を見つけられそう。また、ご無沙汰している人との縁が復活する可能性もあります。気になる人がいれば、SNSなどでたどってみては？　同窓会の計画を立てるのも吉。;82|恋愛運にはブレーキがかかりそう。気持ちばかりが焦り、理想と現実のギャップに悩むことも。ペースをもっと落とす必要があるでしょう。着実に愛を深めようとすれば、運気とあなたの気持ちの歯車が合い、恋が順調に進展し出します。;6|気になっていた支出がなくなり、晴れ晴れとした気分になれそう。貯蓄に意識を向けるとさらに吉。;9|上司の小言や愚痴に振り回されるかも。見ざる、聞かざるに徹して吉。;4
2018-02-10|誰かとの縁がぐっと深まる出来事が<br>初対面の相手や知り合って間もない誰かとの縁がぐっと深まるような、うれしい出来事がありそう。習い事に一緒に通うといった、同好の士になるということも考えられます。また、今日は広い世界に目を向けてみましょう。テレビやネットのドキュメンタリーなどを観ると、あなたを未知なる世界に誘ってくれて、人生の楽しみがひとつ増えそうです。いずれ、その世界を旅することが、将来の目標のひとつになるかもしれません。まずは情報収集をどうぞ。;77|テンポよく恋愛が進展していくでしょう。あなたがちゃんと返事をしたわけでもないのに、誰かがすでにあなたとつき合っていると思っている暗示もあります。突然プロポーズをされて、人生が一変することもあるかもしれません。;9|美容、衛生費を見直してもいいかもしれません。生活費に影響させすぎないように。;2|急に接近してくる人がいますが、仕事とプライベートはきちんと区切りをつけて。何か裏がありそう。;6
2018-02-11|前向きな気持ちが生まれそう<br>目からウロコが落ちる経験をしそうです。ノリや感性で自然に生まれたと思っていたものに、緻密な作業があったと知るのかもしれません。隠されていた深いメッセージを知って、共感することもあるでしょう。その結果、「自分がすべきことにも、改めて丁寧に取り組もう」「思いをこめて進めよう」という前向きな気持ちになれそうです。また、ライバルの動きが気になる日でもあります。先を越されたと感じたら、すねずに追いつくよう頑張りましょう。;83|愛があなたの心を満たす予感。いつも以上に恋の予感に心がときめくでしょう。好きな人の好意も強く感じることができそうです。うれしさは素直に表現してください。自信がわき、穏やかな気持ちで一日を送ることができるでしょう。;10|ふとした瞬間にお金を紛失してしまうかも。そんなときは、あわてず、まず冷静に考えて。;2|トップでいることも大事ですが、今日はあえてサブに徹したい日。評価アップにつながります。;8
2018-02-12|あまり思いつめないことが大事<br>神経過敏になりそうな日。周りの目を意識してしまい、思うように動けなくなりそうです。たとえば、誰かの笑う顔が笑顔に見えず、からかわれているのだと思ってしまうかもしれません。人に褒められてもお世辞としかとれず、何か裏があるのかと勘ぐってしまうこともあるでしょう。しかし、すべては思い過ごしです。なにかあれば、それらの人があなたをフォローしてくれるのが、その証拠です。そんなときはお礼の言葉を忘れないでください。;58|ストイックになりがちで、異性に対して厳しくなってしまいそう。相手は厳密にチェックされることを嫌い、あなたと距離を置こうとするでしょう。もっとおおらかな気持ちになり、恋を楽しもうとすると運気も上向きます。;2|何かイベントが中止になって、そのせいでお金を損したような気持ちになってしまうかも。;2|単独で行う仕事がはかどります。達成感を人と分かち合いにくいのですが、完成度は高いはず。;8
2018-02-13|TPOに応じた振る舞いを意識したい日<br>TPOに応じた振る舞いや言葉づかいなどを意識したい日です。といっても、特に難しいことではありません。ごく当たり前のルールとして感じられることを守れば十分でしょう。そんなあなたの成長ぶりをどこかで見守っている人がいます。内面的なことでも、これまでの努力の積み重ねが評価されるので、いずれあなたに新しい活躍の場が与えられるでしょう。一通のメールを書くにしても、あなたの心が伝わる書き方があるはず。いろいろと工夫してみましょう。;53|新たな出会いを求めるより、あなたの心の中にある愛をゆっくりはぐくむようにするといいでしょう。今、気になっている人、以前好きだった人を見つめてください。豊かな食事が心をうるおわせ、恋にプラスに働きますから、食べるものには妥協しないこと。;1|物の値段の上がり下がりにハラハラしてしまうかも。動向を要チェックすれば、大丈夫。;7|少し悲観的になりそう。あれこれ先を思い悩んでいては一歩も前に進めません。;1
2018-02-14|気になっていたことをよく見つめて<br>前からずっと気になっていたことが頭を占めてしまいそう。これまで見ないふりをしていたけれど、これ以上は我慢できないという気になるかもしれません。具体策がある場合は、さっそく実行に移しましょう。一日で解決できなくても、改善の方向へかじを切ることができます。ただ、なんとかしたいと思うばかりで具体案が出ない場合は、対象をよく調べることが先です。いずれにしても感情的になるだけでは、なにも変わりません。冷静に事態を見つめましょう。;59|恋愛につながるきっかけはあるものの、それを受け入れる精神的余裕がなさそうです。恋に安らぎを感じるどころか緊張してしまい、チャンスを自分のものにできない恐れがあります。まず、精神を安定させることが大切です。;1|興味をひく広告と出会えそう。それはあなたの生活に即した、お得な情報のようです。;9|倉庫の掃除が吉。意外と使える資料が見つかりそうです。;2
2018-02-15|新しい世界を案内してくれる人が出現<br>あなたに新しい世界を案内してくれる人が出現しそう。これまでのわくを少し超えたところに、あなたにとっての大きな喜びが見つかるでしょう。自分には縁がないと思っていたようなことも、どこか引かれたり、ピンときたりしたら、ぜひ挑戦してください。また、今日はあなたの言葉が影響力を持ちます。書かなくてはいけないメールがあるなら、ぜひ早めに書きましょう。SNSでもあなたの言葉や写真が評判になって、仲間が増えそうです。;89|パワフルに動き回れそうな日。楽観的になれて、多少トラブルがあっても、乗り越えることができます。むしろトラブルを解決することで、異性との間に特別な絆ができそう。ただ、楽観視しすぎるのは危険。気持ちを引きしめて。;6|あなたの夢にスポンサーがつきそう。日ごろのコミュニケーションが実る形に。;10|仕事はできるだけ勤務時間内にできるよう、やるべきこと、終わらせる時間をきちんと定めましょう。;6
2018-02-16|あなたの周りに人が集まる日<br>人に囲まれるという楽しい出来事がありそうです。あなたの持ち物や技に注目が集まるとか、あなたの言葉を聞こうとして、ひとり、ふたりと集まってくるでしょう。そのうれしさが、あなたをポジティブなエネルギーで包みます。また、今日、近づいてくる人の中には、久しぶりに親交を深められる人が含まれています。時間の許す限り、近況報告をし合いましょう。その人の活躍ぶりに刺激され、また、役立つ情報を得られそうです。;95|人気運アップ。複数の異性から愛をほのめかされるかもしれません。あまりにモテすぎて、同性から嫉妬の目を向けられそうですが、うれしさのほうが勝つでしょう。本当にあなたのことを好きな人に目を向けてください。;10|身近な人からうれしい贈り物を受け取るかも。日ごろの努力がカタチになる日。;9|今日はあまりツキがなさそう。取引先との交渉は、ギャンブル的な要素がある様子。かけ引きは避けるのが賢明です。;6
2018-02-17|準備をていねいにするといい日<br>あまり勘が働かないかもしれません。いつもなら予測できることについて、今日は読みが外れてしまいそうです。試験や定期的なチェックなど、力を試されるようなことがあるなら、楽観視せず、周到な準備をしましょう。スケジュールについても、少しの寄り道や気分転換のつもりが、予定を大幅にずらすことになりそうですから、何事も予定時間より早く進め、余裕をつくると安心です。また、今いる環境の問題が浮上しそう。原因を突き止めて。;70|うれしい恋愛ハプニングが起こりそうな暗示があります。あなたのことを好きだという異性が出現するかもしれません。あまり難しく考えずに、自分の思うままに行動したほうが、恋愛運もよい方向へと向かっていくでしょう。;2|おごられ運が良好です。家族や身内、上司や先輩など年上の人への親切を心がけましょう。;9|仕事に集中できないかも。でも、無理すると、さらにミスをしてしまいそう。昼休みは、ゆっくりと休憩して。;4
2018-02-18|用事を淡々とこなしましょう<br>板挟みになっているように感じる状況が起きているのではないでしょうか？　数日もすれば気分がよくなるはずですから、あまり深刻にとらえなくても大丈夫です。また、自分が本当にしたいことはなにか、はっきりしなくなってしまいがちな時期でもあります。こんな日は、大きな決断をしたり変化を求めたりせず、用事を淡々とこなしましょう。古いメールを読み返し、少し前の自分の姿を振り返るのはおすすめです。気持ちの整理ができるでしょう。;65|意地を張り、恋のチャンスを逃すことがありそう。ステキな出会いがめぐってきたのに同性の視線を気にしたり、ケンカをしていた異性と仲良くなる機会があるのに片意地を張ったり……。素直になれば、いい恋を手にできます。;2|落とし物に注意。しっかりと物を管理すれば、金運は上昇していきます。;6|自分ひとりでどうにもならないことは、先輩や上司に相談すると吉。時には甘えてもいいのです。;6
2018-02-19|間の悪い出来事がありそうな日<br>連絡の行き違いや間の悪い出来事があって、てんてこ舞いとなったりがっかりしたりすることが考えられます。けれど、周囲の応援を力に、精一杯の対応をしましょう。自分のスタイルに固執せず、いろいろなアイデアを取り入れてみるとよさそうです。また、いつもより少しだけ社交的に振る舞いたい日でもあります。たとえば普段は会釈するだけの人に、今日は声をかけたり、自分が動くついでの用事を引き受けたりすると、場の空気があたたまり、あなたの力ともなりますよ。;78|可もなく不可もなくといった運気。特に大きな進展はなさそうですが、好きな相手と一緒にいられる、会話ができるといった当たり前のことに喜びを感じられそう。出会いを探している場合は、あなたをひそかに思っている人が近くに！;2|仲間からのアドバイスのおかげで、お得な買い物ができそう。欲しいものがあるなら詳しい友達にメールや電話で聞いてみて。;6|感情表現や意思疎通が自然にでき、あなたの思いが相手に通じる日。交渉やプレゼンなどでは、成功をおさめられます。;10
2018-02-20|気持ちを上手に切り替えたい日<br>気持ちを上手に切り替えたい日です。人の目を気にする傾向が強くなっていたようなので、このあたりでもっと自分を出すように心がけるといいでしょう。よほど気が合う少数の仲間をのぞき、単独行動にツキがありそうです。ぽっかり時間が空いたら、机やクローゼットなどの整理をしてみましょう。今、あなたが必要としているものが思いがけなく出てくるかもしれませんよ。夜はミステリーやアクション系など、スリルのあるエンターテインメントが楽しめそう。;61|誠実な気持ちが高まる日。細やかな気配りが、周りの異性のあなたに対する好感度をアップさせるでしょう。アプローチもあるかもしれません。難しい片思いをしている場合は、「やはり、この相手が好き」と確認できることがありそうです。;9|何かというと切り詰める方に意識が向いていそうですが、やりすぎないよう注意。;1|売り上げや見積もりなど数字ばかりを気にするより、内容を充実させたほうがよさそう。;3
2018-02-21|見切り発車をしてしまいがちになる日<br>よく確かめないうちに、「なんとかなるだろう」と見切り発車をしてしまいがちな日です。気まぐれを起こして、いつもと違う方法をとると、結局二度手間になりそう。よくわからないことなら、細部まで見渡してから手をつけるようにしましょう。慣れたことであっても、手順を丁寧に追うといいですよ。さらに工夫の余地が見つかったり、改めておもしろみに気づいたりします。海外のニュースや動画で、アンテナに引っかかるものがあったら追いかけてみて。;55|今日は粘り強さが恋愛運アップのコツ。あきらめなければ夢に近づくでしょう。あなたの心配が消えていき、心安らかになれるチャンスはきっとめぐってきます。また、リッチでステキな人との出会いの暗示もあります。;1|今日得られる、お金にまつわる情報には信憑性（しんぴょうせい）がありそう。くまなくチェックしてみて。;7|クセのある同僚にしつこくされそうです。相手にするのはそこそこに、まずは自分の仕事に集中して。;2
2018-02-22|五感の喜びを満喫したい日<br>五感の喜びを満喫したい日です。アートやグルメを楽しんだり、スパやマッサージでリラックスしたりすると、生きる喜びを感じられるでしょう。心地よいと感じられるものは、多くの場合、あなたの心身が必要としているものであるはず。自分を元気にしてくれるものをいっぱい見つけて、それを支えに過ごしましょう。生活の中で目にとまったすてきな言葉を書き留めて、あなただけの名言集を作ってみると、心が強くなりますよ。;85|思い切り恋を楽しめないかもしれません。経済的なことが気にかかり、恋をするチャンスはあっても、心の底からくつろげない部分もあるでしょう。お金の切れ目が縁の切れ目にならないよう、お金の管理には気をつけること。;2|金運は絶好調。普段は行かない場所へ足を運ぶと、大きなチャンスと出会えるかも。;10|可能ならば、仕事は持ち帰って。家で考えたり着手したりするほうがはかどります。;9
